,sentiment values
106689,0.34722
106690,0.41667
106691,0.63889
106692,0.63889
106693,0.61111
106694,0.44444
106695,0.5
106696,0.5
106697,0.5
106698,0.61111
106699,0.58333
106700,0.66667
106701,0.5
106702,0.5
106703,0.51389
106704,0.54167
106705,0.51389
106706,0.5
106707,0.51389
106708,0.5
106709,0.5
106710,0.5
106711,0.45833
106712,0.5
106713,0.48611
106714,0.5
106715,0.5
106716,0.5
106717,0.5
106718,0.68056
106719,0.5
106720,0.41667
106721,0.73611
106722,0.5
106723,0.5
106724,0.52778
106725,0.51389
106726,0.5
106727,0.59722
106728,0.65278
106729,0.76389
106730,0.27778
106731,0.55556
106732,0.51389
106733,0.5
106734,0.5
106735,0.44444
106736,0.61111
106737,0.27778
106738,0.55556
106739,0.5
106740,0.5
106741,0.63889
106742,0.69444
106743,0.66667
106744,0.45833
106745,0.5
106746,0.5
106747,0.34722
106748,0.48611
106749,0.56944
106750,0.5
106751,0.47222
106752,0.66667
106753,0.23611
106754,0.5
106755,0.5
106756,0.56944
106757,0.55556
106758,0.72222
106759,0.69444
106760,0.61111
106761,0.63889
106762,0.75
106763,0.55556
106764,0.56944
106765,0.5
106766,0.5
106767,0.61111
106768,0.68056
106769,0.69444
106770,0.44444
106771,0.51389
106772,0.41667
106773,0.51389
106774,0.63889
106775,0.54167
106776,0.45833
106777,0.45833
106778,0.5
106779,0.5
106780,0.58333
106781,0.55556
106782,0.30556
106783,0.5
106784,0.52778
106785,0.5
106786,0.5
106787,0.5
106788,0.56944
106789,0.48611
106790,0.5
106791,0.5
106792,0.5
106793,0.44444
106794,0.55556
106795,0.52778
106796,0.55556
106797,0.5
106798,0.43056
106799,0.66667
106800,0.5
106801,0.5
106802,0.59722
106803,0.51389
106804,0.5
106805,0.47222
106806,0.63889
106807,0.5
106808,0.5
106809,0.5
106810,0.5
106811,0.55556
106812,0.45833
106813,0.65278
106814,0.5
106815,0.69444
106816,0.54167
106817,0.55556
106818,0.18056
106819,0.52778
106820,0.51389
106821,0.58333
106822,0.80556
106823,0.55556
106824,0.59722
106825,0.52778
106826,0.5
106827,0.75
106828,0.65278
106829,0.73611
106830,0.84722
106831,0.625
106832,0.83333
106833,0.88889
106834,0.5
106835,0.34722
106836,0.61111
106837,0.66667
106838,0.63889
106839,0.47222
106840,0.69444
106841,0.63889
106842,0.54167
106843,0.625
106844,0.66667
106845,0.63889
106846,0.65278
106847,0.61111
106848,0.51389
106849,0.59722
106850,0.29167
106851,0.26389
106852,0.36111
106853,0.29167
106854,0.375
106855,0.58333
106856,0.48611
106857,0.33333
106858,0.625
106859,0.875
106860,0.55556
106861,0.58333
106862,0.65278
106863,0.66667
106864,0.61111
106865,0.48611
106866,0.27778
106867,0.375
106868,0.34722
106869,0.70833
106870,0.80556
106871,0.72222
106872,0.48611
106873,0.5
106874,0.51389
106875,0.5
106876,0.5
106877,0.44444
106878,0.5
106879,0.5
106880,0.65278
106881,0.5
106882,0.72222
106883,0.625
106884,0.52778
106885,0.55556
106886,0.5
106887,0.65278
106888,0.54167
106889,0.54167
106890,0.48611
106891,0.66667
106892,0.33333
106893,0.40278
106894,0.65278
106895,0.59722
106896,0.65278
106897,0.77778
106898,0.55556
106899,0.30556
106900,0.5
106901,0.5
106902,0.93056
106903,0.15278
106904,0.38889
106905,0.69444
106906,0.13889
106907,0.097222
106908,0.27778
106909,0.72222
106910,0.70833
106911,0.97222
106912,0.41667
106913,0.81944
106914,0.23611
106915,0.45833
106916,0.41667
106917,0.44444
106918,0.52778
106919,0.625
106920,0.58333
106921,0.44444
106922,0.33333
106923,0.22222
106924,0.47222
106925,0.68056
106926,0.72222
106927,0.47222
106928,0.55556
106929,0.52778
106930,0.58333
106931,0.52778
106932,0.80556
106933,0.61111
106934,0.5
106935,0.36111
106936,0.51389
106937,0.54167
106938,0.58333
106939,0.68056
106940,0.43056
106941,0.30556
106942,0.47222
106943,0.59722
106944,0.36111
106945,0.55556
106946,0.59722
106947,0.63889
106948,0.375
106949,0.38889
106950,0.58333
106951,0.20833
106952,0.65278
106953,0.44444
106954,0.5
106955,0.51389
106956,0.27778
106957,0.29167
106958,0.76389
106959,0.72222
106960,0.79167
106961,0.125
106962,0.59722
106963,0.65278
106964,0.5
106965,0.375
106966,0.75
106967,0.68056
106968,0.77778
106969,0.68056
106970,0.63889
106971,0.73611
106972,0.77778
106973,0.75
106974,0.5
106975,0.5
106976,0.5
106977,0.44444
106978,0.5
106979,0.47222
106980,0.625
106981,0.55556
106982,0.70833
106983,0.66667
106984,0.59722
106985,0.54167
106986,0.55556
106987,0.55556
106988,0.55556
106989,0.5
106990,0.66667
106991,0.59722
106992,0.5
106993,0.44444
106994,0.54167
106995,0.5
106996,0.44444
106997,0.5
106998,0.44444
106999,0.44444
107000,0.5
107001,0.55556
107002,0.66667
107003,0.59722
107004,0.61111
107005,0.5
107006,0.80556
107007,0.43056
107008,0.47222
107009,0.66667
107010,0.625
107011,0.61111
107012,0.44444
107013,0.38889
107014,0.625
107015,0.68056
107016,0.68056
107017,0.58333
107018,0.5
107019,0.59722
107020,0.5
107021,0.5625
107022,0.625
107023,0.52778
107024,0.56944
107025,0.36111
107026,0.5
107027,0.5
107028,0.61111
107029,0.45833
107030,0.48611
107031,0.66667
107032,0.5
107033,0.31944
107034,0.55556
107035,0.5
107036,0.65278
107037,0.65278
107038,0.81944
107039,0.66667
107040,0.5
107041,0.55556
107042,0.5
107043,0.55556
107044,0.83333
107045,0.5
107046,0.54167
107047,0.5
107048,0.68056
107049,0.5
107050,0.625
107051,0.5
107052,0.43056
107053,0.5
107054,0.72222
107055,0.5
107056,0.5
107057,0.73611
107058,0.5
107059,0.65278
107060,0.63889
107061,0.5
107062,0.625
107063,0.61111
107064,0.69444
107065,0.72222
107066,0.5
107067,0.45833
107068,0.58333
107069,0.55556
107070,0.72222
107071,0.63889
107072,0.52778
107073,0.52778
107074,0.38889
107075,0.47222
107076,0.22222
107077,0.48611
107078,0.63889
107079,0.5
107080,0.45833
107081,0.36111
107082,0.375
107083,0.5
107084,0.30556
107085,0.25
107086,0.5
107087,0.5
107088,0.5
107089,0.54167
107090,0.61111
107091,0.65278
107092,0.375
107093,0.77778
107094,0.59722
107095,0.625
107096,0.75
107097,0.65278
107098,0.84722
107099,0.5
107100,0.58333
107101,0.61111
107102,0.22222
107103,0.66667
107104,0.56944
107105,0.44444
107106,0.5
107107,0.48611
107108,0.33333
107109,0.55556
107110,0.68056
107111,0.61111
107112,0.375
107113,0.72222
107114,0.77778
107115,0.5
107116,0.5
107117,0.375
107118,0.5
107119,0.61111
107120,0.65278
107121,0.54167
107122,0.76389
107123,0.56944
107124,0.69444
107125,0.68056
107126,0.30556
107127,0.84722
107128,0.76389
107129,0.76389
107130,0.625
107131,0.83333
107132,0.72222
107133,0.75
107134,0.58333
107135,0.52778
107136,0.48611
107137,0.48611
107138,0.70833
107139,0.59722
107140,0.29167
107141,0.65278
107142,0.68056
107143,0.75
107144,0.75
107145,0.75
107146,0.52778
107147,0.54167
107148,0.72222
107149,0.69444
107150,0.83333
107151,0.68056
107152,0.81944
107153,0.59722
107154,0.72222
107155,0.55556
107156,0.625
107157,0.625
107158,0.5
107159,0.5
107160,0.83333
107161,0.80556
107162,0.5
107163,0.59722
107164,0.47222
107165,0.40278
107166,0.22222
107167,0.52778
107168,0.55556
107169,0.63889
107170,0.69444
107171,0.61111
107172,0.625
107173,0.59722
107174,0.73611
107175,0.68056
107176,0.68056
107177,0.63889
107178,0.52778
107179,0.61111
107180,0.56944
107181,0.38889
107182,0.55556
107183,0.38889
107184,0.58333
107185,0.68056
107186,0.52778
107187,0.69444
107188,0.61111
107189,0.61111
107190,0.23611
107191,0.34722
107192,0.84722
107193,0.81944
107194,0.61111
107195,0.875
107196,0.65278
107197,0.77778
107198,0.56944
107199,0.75
107200,0.55556
107201,0.5
107202,0.58333
107203,0.48611
107204,0.5
107205,0.5
107206,0.44444
107207,0.47222
107208,0.44444
107209,0.36111
107210,0.26389
107211,0.59722
107212,0.26389
107213,0.375
107214,0.43056
107215,0.38889
107216,0.26389
107217,0.47222
107218,0.5
107219,0.5
107220,0.5
107221,0.5
107222,0.5
107223,0.5
107224,0.5
107225,0.61111
107226,0.61111
107227,0.52778
107228,0.375
107229,0.38889
107230,0.59722
107231,0.59722
107232,0.45833
107233,0.52778
107234,0.5
107235,0.5
107236,0.63889
107237,0.55556
107238,0.5
107239,0.40278
107240,0.40278
107241,0.5
107242,0.54167
107243,0.47222
107244,0.44444
107245,0.55556
107246,0.54167
107247,0.48611
107248,0.5
107249,0.44444
107250,0.51389
107251,0.63889
107252,0.73611
107253,0.22222
107254,0.26389
107255,0.48611
107256,0.5
107257,0.20833
107258,0.59722
107259,0.625
107260,0.5
107261,0.5
107262,0.58333
107263,0.58333
107264,0.5
107265,0.375
107266,0.5
107267,0.5
107268,0.44444
107269,0.22222
107270,0.51389
107271,0.40278
107272,0.30556
107273,0.40278
107274,0.48611
107275,0.45833
107276,0.5
107277,0.5
107278,0.58333
107279,0.41667
107280,0.5
107281,0.44444
107282,0.52778
107283,0.5
107284,0.63889
107285,0.51389
107286,0.38889
107287,0.66667
107288,0.66667
107289,0.52778
107290,0.66667
107291,0.22222
107292,0.69444
107293,0.73611
107294,0.55556
107295,0.38889
107296,0.65278
107297,0.58333
107298,0.5
107299,0.30556
107300,0.43056
107301,0.47222
107302,0.33333
107303,0.38889
107304,0.5
107305,0.34722
107306,0.5
107307,0.59722
107308,0.45833
107309,0.48611
107310,0.54167
107311,0.58333
107312,0.5
107313,0.51389
107314,0.52778
107315,0.55556
107316,0.73611
107317,0.5
107318,0.80556
107319,0.59722
107320,0.44444
107321,0.41667
107322,0.31944
107323,0.44444
107324,0.19444
107325,0.33333
107326,0.54167
107327,0.55556
107328,0.75
107329,0.65278
107330,0.77778
107331,0.55556
107332,0.83333
107333,0.81944
107334,0.76389
107335,0.77778
107336,0.79167
107337,0.79167
107338,0.75
107339,0.69444
107340,0.86111
107341,0.66667
107342,0.72222
107343,0.81944
107344,0.73611
107345,0.63889
107346,0.75
107347,0.80556
107348,0.77778
107349,0.76389
107350,0.68056
107351,0.55556
107352,0.73611
107353,0.73611
107354,0.72222
107355,0.86111
107356,0.75
107357,0.76389
107358,0.63889
107359,0.86111
107360,0.72222
107361,0.51389
107362,0.47222
107363,0.69444
107364,0.54167
107365,0.375
107366,0.44444
107367,0.51389
107368,0.5
107369,0.5
107370,0.41667
107371,0.5
107372,0.55556
107373,0.38889
107374,0.63889
107375,0.75
107376,0.55556
107377,0.75
107378,0.58333
107379,0.56944
107380,0.48611
107381,0.5
107382,0.5
107383,0.25
107384,0.72222
107385,0.61111
107386,0.70833
107387,0.70833
107388,0.73611
107389,0.66667
107390,0.77778
107391,0.56944
107392,0.55556
107393,0.68056
107394,0.40278
107395,0.47222
107396,0.61111
107397,0.84722
107398,0.76389
107399,0.75
107400,0.69444
107401,0.625
107402,0.55556
107403,0.65278
107404,0.58333
107405,0.63889
107406,0.65278
107407,0.70833
107408,0.79167
107409,0.68056
107410,0.70833
107411,0.75
107412,0.76389
107413,0.79167
107414,0.61111
107415,0.5
107416,0.61111
107417,0.5
107418,0.31944
107419,0.5
107420,0.5
107421,0.44444
107422,0.5
107423,0.75
107424,0.86111
107425,0.45833
107426,0.5
107427,0.61111
107428,0.5
107429,0.5
107430,0.68056
107431,0.77778
107432,0.44444
107433,0.61111
107434,0.5
107435,0.51389
107436,0.58333
107437,0.52778
107438,0.5
107439,0.52778
107440,0.73611
107441,0.65278
107442,0.80556
107443,0.54167
107444,0.65278
107445,0.63889
107446,0.72222
107447,0.75
107448,0.76389
107449,0.69444
107450,0.84722
107451,0.79167
107452,0.72222
107453,0.72222
107454,0.68056
107455,0.68056
107456,0.65278
107457,0.76389
107458,0.5
107459,0.5
107460,0.34722
107461,0.59722
107462,0.5
107463,0.59722
107464,0.5
107465,0.47222
107466,0.44444
107467,0.44444
107468,0.48611
107469,0.52778
107470,0.31944
107471,0.27778
107472,0.54167
107473,0.51389
107474,0.54167
107475,0.56944
107476,0.41667
107477,0.58333
107478,0.5
107479,0.48611
107480,0.65278
107481,0.5
107482,0.36111
107483,0.56944
107484,0.77778
107485,0.69444
107486,0.51389
107487,0.66667
107488,0.38889
107489,0.31944
107490,0.45833
107491,0.55556
107492,0.5
107493,0.56944
107494,0.55556
107495,0.5
107496,0.5
107497,0.5
107498,0.38889
107499,0.5
107500,0.5
107501,0.5
107502,0.51389
107503,0.61111
107504,0.27778
107505,0.16667
107506,0.5
107507,0.48611
107508,0.55556
107509,0.55556
107510,0.61111
107511,0.68056
107512,0.5
107513,0.52778
107514,0.27778
107515,0.23611
107516,0.45833
107517,0.16667
107518,0.19444
107519,0.20833
107520,0.29167
107521,0.23611
107522,0.19444
107523,0.43056
107524,0.11111
107525,0.29167
107526,0.23611
107527,0.38889
107528,0.33333
107529,0.5
107530,0.44444
107531,0.61111
107532,0.48611
107533,0.61111
107534,0.63889
107535,0.33333
107536,0.54167
107537,0.625
107538,0.5
107539,0.54167
107540,0.36111
107541,0.31944
107542,0.5
107543,0.73611
107544,0.84722
107545,0.65278
107546,0.80556
107547,0.75
107548,0.5
107549,0.0
107550,0.55556
107551,0.70833
107552,0.61458
107553,0.61111
107554,0.625
107555,0.63889
107556,0.72222
107557,0.80556
107558,0.55556
107559,0.51389
107560,0.59722
107561,0.52778
107562,0.66667
107563,0.79167
107564,0.77778
107565,0.66667
107566,0.69444
107567,0.72222
107568,0.58333
107569,0.73611
107570,0.88889
107571,0.86111
107572,0.55556
107573,0.61111
107574,0.52778
107575,0.61111
107576,0.5
107577,0.5
107578,0.52778
107579,0.5
107580,0.90278
107581,0.45833
107582,0.51389
107583,0.31944
107584,0.36111
107585,0.5
107586,0.55556
107587,0.54167
107588,0.58333
107589,0.55556
107590,0.72222
107591,0.54167
107592,0.75
107593,0.70833
107594,0.58333
107595,0.40278
107596,0.44444
107597,0.5
107598,0.72222
107599,0.79167
107600,0.11111
107601,0.20833
107602,0.125
107603,0.125
107604,0.68056
107605,0.83333
107606,0.90278
107607,0.84722
107608,0.70833
107609,0.90278
107610,0.51389
107611,0.59722
107612,0.5
107613,0.22222
107614,0.19444
107615,0.79167
107616,0.75
107617,0.5
107618,0.51389
107619,0.29167
107620,0.51389
107621,0.5
107622,0.79167
107623,0.84722
107624,0.55556
107625,0.58333
107626,0.30556
107627,0.68056
107628,0.61111
107629,0.58333
107630,0.5
107631,0.5
107632,0.5
107633,0.73611
107634,0.19444
107635,0.55556
107636,0.5
107637,0.5
107638,0.55556
107639,0.69444
107640,0.66667
107641,0.72222
107642,0.72222
107643,0.66667
107644,0.44444
107645,0.5
107646,0.56944
107647,0.25
107648,0.40278
107649,0.5
107650,0.375
107651,0.26389
107652,0.45833
107653,0.61111
107654,0.41667
107655,0.69444
107656,0.61111
107657,0.5
107658,0.56944
107659,0.625
107660,0.48611
107661,0.70833
107662,0.5
107663,0.69444
107664,0.63889
107665,0.5
107666,0.80556
107667,0.77778
107668,0.44444
107669,0.625
107670,0.70833
107671,0.72222
107672,0.375
107673,0.54167
107674,0.5
107675,0.69444
107676,0.83333
107677,0.61111
107678,0.63889
107679,0.5
107680,0.55556
107681,0.26389
107682,0.70833
107683,0.52083
107684,0.5
107685,0.45833
107686,0.63889
107687,0.55556
107688,0.5
107689,0.5
107690,0.5
107691,0.55556
107692,0.5
107693,0.44444
107694,0.33333
107695,0.5
107696,0.5
107697,0.25
107698,0.58333
107699,0.52778
107700,0.59722
107701,0.56944
107702,0.61111
107703,0.55556
107704,0.44444
107705,0.40278
107706,0.55556
107707,0.52778
107708,0.44444
107709,0.5
107710,0.59722
107711,0.79167
107712,0.54167
107713,0.65278
107714,0.86111
107715,0.58333
107716,0.83333
107717,0.68056
107718,0.79167
107719,0.55556
107720,0.61111
107721,0.38889
107722,0.29167
107723,0.18056
107724,0.5
107725,0.13889
107726,0.27778
107727,0.36111
107728,0.29167
107729,0.34722
107730,0.65278
107731,0.70833
107732,0.23611
107733,0.36111
107734,0.44444
107735,0.19444
107736,0.34722
107737,0.76389
107738,0.77778
107739,0.77778
107740,0.72222
107741,0.68056
107742,0.34722
107743,0.52778
107744,0.55556
107745,0.27778
107746,0.34722
107747,0.23611
107748,0.44444
107749,0.72222
107750,0.77778
107751,0.73611
107752,0.84722
107753,0.72222
107754,0.84722
107755,0.875
107756,0.875
107757,0.75
107758,0.54167
107759,0.20833
107760,0.38889
107761,0.73611
107762,0.75
107763,0.79167
107764,0.76389
107765,0.90278
107766,0.41667
107767,0.31944
107768,0.27778
107769,0.51389
107770,0.5
107771,0.5
107772,0.5
107773,0.65278
107774,0.68056
107775,0.72222
107776,0.47222
107777,0.65278
107778,0.61111
107779,0.52778
107780,0.61111
107781,0.52778
107782,0.38889
107783,0.55556
107784,0.44444
107785,0.44444
107786,0.27778
107787,0.5
107788,0.29167
107789,0.56944
107790,0.61111
107791,0.52778
107792,0.5
107793,0.65278
107794,0.66667
107795,0.5
107796,0.55556
107797,0.5
107798,0.52778
107799,0.27778
107800,0.31944
107801,0.43056
107802,0.59722
107803,0.55556
107804,0.375
107805,0.75
107806,0.54167
107807,0.66667
107808,0.51389
107809,0.58333
107810,0.65278
107811,0.55556
107812,0.72222
107813,0.77778
107814,0.59722
107815,0.72222
107816,0.86111
107817,0.77778
107818,0.79167
107819,0.72222
107820,0.83333
107821,0.81944
107822,0.61111
107823,0.56944
107824,0.27778
107825,0.61111
107826,0.58333
107827,0.51389
107828,0.5
107829,0.44444
107830,0.68056
107831,0.79167
107832,0.51389
107833,0.5
107834,0.5
107835,0.41667
107836,0.36111
107837,0.79167
107838,0.66667
107839,0.77778
107840,0.5
107841,0.69444
107842,0.33333
107843,0.70833
107844,0.44444
107845,0.31944
107846,0.375
107847,0.16667
107848,0.33333
107849,0.44444
107850,0.38889
107851,0.19444
107852,0.33333
107853,0.22222
107854,0.125
107855,0.33333
107856,0.22222
107857,0.11111
107858,0.31944
107859,0.29167
107860,0.41667
107861,0.56944
107862,0.23611
107863,0.36111
107864,0.22222
107865,0.38889
107866,0.43056
107867,0.41667
107868,0.38889
107869,0.55556
107870,0.5
107871,0.41667
107872,0.40278
107873,0.5
107874,0.41667
107875,0.43056
107876,0.36111
107877,0.5
107878,0.72222
107879,0.52778
107880,0.54167
107881,0.5
107882,0.375
107883,0.48611
107884,0.27778
107885,0.55556
107886,0.5
107887,0.51389
107888,0.75
107889,0.375
107890,0.36111
107891,0.66667
107892,0.44444
107893,0.52778
107894,0.79167
107895,0.80556
107896,0.27778
107897,0.86111
107898,0.94444
107899,0.61111
107900,0.5
107901,0.5
107902,0.66667
107903,0.79167
107904,0.58333
107905,0.61111
107906,0.51389
107907,0.5
107908,0.5
107909,0.59722
107910,0.38889
107911,0.52778
107912,0.75
107913,0.59722
107914,0.5
107915,0.5
107916,0.5
107917,0.48611
107918,0.34722
107919,0.80556
107920,0.72222
107921,0.59722
107922,0.83333
107923,0.54167
107924,0.52778
107925,0.41667
107926,0.30556
107927,0.48611
107928,0.83333
107929,0.66667
107930,0.66667
107931,0.68056
107932,0.40278
107933,0.69444
107934,0.59722
107935,0.63889
107936,0.72222
107937,0.70833
107938,0.86111
107939,0.5
107940,0.29167
107941,0.29167
107942,0.5
107943,0.5
107944,0.5
107945,0.66667
107946,0.5
107947,0.54167
107948,0.44444
107949,0.33333
107950,0.61111
107951,0.47222
107952,0.33333
107953,0.625
107954,0.375
107955,0.5
107956,0.58333
107957,0.5
107958,0.59722
107959,0.47222
107960,0.75
107961,0.51389
107962,0.52778
107963,0.65278
107964,0.52778
107965,0.11111
107966,0.86111
107967,0.51389
107968,0.27778
107969,0.5
107970,0.5
107971,0.5
107972,0.5
107973,0.54167
107974,0.72222
107975,0.68056
107976,0.76389
107977,0.73611
107978,0.66667
107979,0.84722
107980,0.86111
107981,0.83333
107982,0.66667
107983,0.63889
107984,0.66667
107985,0.63889
107986,0.66667
107987,0.63889
107988,0.54167
107989,0.61111
107990,0.83333
107991,0.56944
107992,0.58333
107993,0.5
107994,0.63889
107995,0.5
107996,0.5
107997,0.36111
107998,0.38889
107999,0.5
108000,0.16667
108001,0.44444
108002,0.40278
108003,0.41667
108004,0.5
108005,0.5
108006,0.5
108007,0.52778
108008,0.5
108009,0.61111
108010,0.5
108011,0.34722
108012,0.5
108013,0.33333
108014,0.41667
108015,0.19444
108016,0.30556
108017,0.36111
108018,0.48611
108019,0.20833
108020,0.47222
108021,0.40278
108022,0.52778
108023,0.27778
108024,0.38889
108025,0.38889
108026,0.61111
108027,0.56944
108028,0.93056
108029,0.54167
108030,0.52778
108031,0.77778
108032,0.55556
108033,0.34722
108034,0.47222
108035,0.33333
108036,0.5
108037,0.69444
108038,0.44444
108039,0.5
108040,0.33333
108041,0.48611
108042,0.44444
108043,0.27778
108044,0.33333
108045,0.29167
108046,0.58333
108047,0.34722
108048,0.55556
108049,0.38889
108050,0.31944
108051,0.27778
108052,0.5
108053,0.72222
108054,0.055556
108055,0.72222
